#NEEM ice core high resolution water isotope record
#Simplified version of the dataset https://doi.org/10.1594/PANGAEA.925552
#published in 
Depth	age_GICC05	age_GICC05_modelext	age_AICC12	GICC05_MCE	d18	dD	1-sigma_of_run_d18	1-sigma_of_run_dD	accuracy_check_offset_d18	accuracy_check_offset_dD
1887.75	51.837990	-999.990000	-999.990000	2159.000000	-41.118	-322.16	0.10412	0.56515	0.09163	0.14559
1887.80	51.842220	-999.990000	-999.990000	2159.000000	-39.871	-312.40	0.10412	0.56515	0.09163	0.14559
1887.85	51.847660	-999.990000	-999.990000	2159.000000	-40.171	-315.32	0.10412	0.56515	0.09163	0.14559
1887.90	51.852370	-999.990000	-999.990000	2160.000000	-38.621	-302.60	0.10412	0.56515	0.09163	0.14559
1887.95	51.857310	-999.990000	-999.990000	2160.000000	-39.895	-313.22	0.10412	0.56515	0.09163	0.14559
1888.00	51.862070	-999.990000	-999.990000	2160.000000	-39.299	-307.05	0.10412	0.56515	0.09163	0.14559
1888.05	51.867610	-999.990000	-999.990000	2161.000000	-40.808	-319.36	0.10412	0.56515	0.09163	0.14559
1888.10	51.873950	-999.990000	-999.990000	2161.000000	-40.431	-316.28	0.10412	0.56515	0.09163	0.14559
1888.15	51.878780	-999.990000	-999.990000	2161.000000	-39.575	-308.86	0.10412	0.56515	0.09163	0.14559
1888.20	51.884650	-999.990000	-999.990000	2162.000000	-39.112	-305.87	0.10412	0.56515	0.09163	0.14559
1888.25	51.890350	-999.990000	-999.990000	2162.000000	-37.324	-292.03	0.10412	0.56515	0.09163	0.14559
1888.30	51.895200	-999.990000	-999.990000	2162.000000	-39.672	-310.88	0.10412	0.56515	0.09163	0.14559
1888.35	51.900400	-999.990000	-999.990000	2163.000000	-39.904	-313.36	0.10412	0.56515	0.09163	0.14559
1888.40	51.906180	-999.990000	-999.990000	2163.000000	-38.845	-303.71	0.10412	0.56515	0.09163	0.14559
1888.45	51.911690	-999.990000	-999.990000	2163.000000	-39.089	-305.40	0.10412	0.56515	0.09163	0.14559
1888.50	51.916510	-999.990000	-999.990000	2163.000000	-40.209	-315.32	0.10412	0.56515	0.09163	0.14559
1888.55	51.921860	-999.990000	-999.990000	2164.000000	-39.694	-309.81	0.10412	0.56515	0.09163	0.14559
1888.60	51.927470	-999.990000	-999.990000	2164.000000	-39.015	-306.73	0.10412	0.56515	0.09163	0.14559
1888.65	51.933880	-999.990000	-999.990000	2164.000000	-40.009	-313.10	0.10412	0.56515	0.09163	0.14559
1888.70	51.938920	-999.990000	-999.990000	2164.000000	-37.792	-295.28	0.07635	0.47942	0.00852	-0.09725
1888.75	51.944240	-999.990000	-999.990000	2165.000000	-39.883	-312.49	0.07635	0.47942	0.00852	-0.09725
1888.80	51.949640	-999.990000	-999.990000	2165.000000	-39.346	-307.45	0.07635	0.47942	0.00852	-0.09725
1888.85	51.955470	-999.990000	-999.990000	2166.000000	-40.282	-315.58	0.07635	0.47942	0.00852	-0.09725
1888.90	51.960660	-999.990000	-999.990000	2166.000000	-39.589	-310.55	0.07635	0.47942	0.00852	-0.09725
1888.95	51.965520	-999.990000	-999.990000	2166.000000	-39.814	-311.83	0.07635	0.47942	0.00852	-0.09725
1889.00	51.971060	-999.990000	-999.990000	2167.000000	-37.974	-296.68	0.07635	0.47942	0.00852	-0.09725
1889.05	51.975890	-999.990000	-999.990000	2167.000000	-38.257	-299.95	0.07635	0.47942	0.00852	-0.09725
1889.10	51.981960	-999.990000	-999.990000	2167.000000	-37.869	-295.51	0.07635	0.47942	0.00852	-0.09725
1889.15	51.988800	-999.990000	-999.990000	2168.000000	-38.135	-299.55	0.07635	0.47942	0.00852	-0.09725
1889.20	51.994670	-999.990000	-999.990000	2168.000000	-38.323	-301.36	0.07635	0.47942	0.00852	-0.09725
1889.25	51.999710	-999.990000	-999.990000	2168.000000	-38.300	-298.60	0.07635	0.47942	0.00852	-0.09725
1889.30	52.005490	-999.990000	-999.990000	2169.000000	-40.071	-314.39	0.07635	0.47942	0.00852	-0.09725
1889.35	52.011060	-999.990000	-999.990000	2169.000000	-39.464	-309.42	0.07635	0.47942	0.00852	-0.09725
1889.40	52.016340	-999.990000	-999.990000	2170.000000	-40.173	-315.94	0.07635	0.47942	0.00852	-0.09725
1889.45	52.022380	-999.990000	-999.990000	2170.000000	-39.904	-312.65	0.07635	0.47942	0.00852	-0.09725
1889.50	52.028830	-999.990000	-999.990000	2170.000000	-40.932	-321.73	0.07635	0.47942	0.00852	-0.09725
1889.55	52.033710	-999.990000	-999.990000	2171.000000	-38.684	-303.03	0.07635	0.47942	0.00852	-0.09725
1889.60	52.039160	-999.990000	-999.990000	2171.000000	-41.390	-323.52	0.07635	0.47942	0.00852	-0.09725
1889.65	52.044320	-999.990000	-999.990000	2171.000000	-40.191	-314.61	0.07635	0.47942	0.00852	-0.09725
1889.70	52.049630	-999.990000	-999.990000	2172.000000	-39.816	-312.80	0.07635	0.47942	0.00852	-0.09725
1889.75	52.055170	-999.990000	-999.990000	2172.000000	-41.060	-322.52	0.07635	0.47942	0.00852	-0.09725
1889.80	52.060480	-999.990000	-999.990000	2173.000000	-40.126	-314.41	0.07635	0.47942	0.00852	-0.09725
1889.85	52.066090	-999.990000	-999.990000	2173.000000	-41.145	-322.03	0.07635	0.47942	0.00852	-0.09725
1889.90	52.072250	-999.990000	-999.990000	2173.000000	-41.735	-327.79	0.07635	0.47942	0.00852	-0.09725
1889.95	52.078200	-999.990000	-999.990000	2173.000000	-39.647	-310.41	0.07635	0.47942	0.00852	-0.09725
1890.00	52.084070	-999.990000	-999.990000	2174.000000	-37.183	-291.06	0.07635	0.47942	0.00852	-0.09725
1890.05	52.089470	-999.990000	-999.990000	2174.000000	-38.876	-305.13	0.07635	0.47942	0.00852	-0.09725
1890.10	52.096640	-999.990000	-999.990000	2174.000000	-39.439	-310.73	0.07635	0.47942	0.00852	-0.09725
1890.15	52.101960	-999.990000	-999.990000	2174.000000	-38.910	-305.16	0.07635	0.47942	0.00852	-0.09725
1890.20	52.108480	-999.990000	-999.990000	2175.000000	-39.155	-307.15	0.07635	0.47942	0.00852	-0.09725
1890.25	52.113890	-999.990000	-999.990000	2175.000000	-38.631	-303.02	0.07635	0.47942	0.00852	-0.09725
1890.30	52.119790	-999.990000	-999.990000	2175.000000	-39.713	-311.79	0.07635	0.47942	0.00852	-0.09725
1890.35	52.124830	-999.990000	-999.990000	2175.000000	-39.566	-310.19	0.07635	0.47942	0.00852	-0.09725
1890.40	52.129390	-999.990000	-999.990000	2176.000000	-37.656	-295.06	0.07635	0.47942	0.00852	-0.09725
1890.45	52.133480	-999.990000	-999.990000	2176.000000	-38.956	-304.74	0.07635	0.47942	0.00852	-0.09725
1890.50	52.140260	-999.990000	-999.990000	2177.000000	-39.810	-313.15	0.07635	0.47942	0.00852	-0.09725
1890.55	52.145630	-999.990000	-999.990000	2177.000000	-39.843	-311.26	0.07635	0.47942	0.00852	-0.09725
1890.60	52.151980	-999.990000	-999.990000	2177.000000	-39.073	-306.35	0.07635	0.47942	0.00852	-0.09725
1890.65	52.157090	-999.990000	-999.990000	2178.000000	-39.317	-308.23	0.07635	0.47942	0.00852	-0.09725
1890.70	52.162240	-999.990000	-999.990000	2178.000000	-38.998	-304.73	0.07635	0.47942	0.00852	-0.09725
1890.75	52.168300	-999.990000	-999.990000	2178.000000	-37.908	-297.67	0.07635	0.47942	0.00852	-0.09725
1890.80	52.173180	-999.990000	-999.990000	2179.000000	-39.219	-308.32	0.07635	0.47942	0.00852	-0.09725
1890.85	52.179420	-999.990000	-999.990000	2179.000000	-39.965	-313.56	0.07635	0.47942	0.00852	-0.09725
1890.90	52.185230	-999.990000	-999.990000	2180.000000	-38.905	-305.13	0.07635	0.47942	0.00852	-0.09725
1890.95	52.189910	-999.990000	-999.990000	2180.000000	-38.095	-300.26	0.07635	0.47942	0.00852	-0.09725
1891.00	52.194930	-999.990000	-999.990000	2180.000000	-39.292	-308.43	0.07635	0.47942	0.00852	-0.09725
1891.05	52.200920	-999.990000	-999.990000	2181.000000	-38.457	-300.39	0.07635	0.47942	0.00852	-0.09725
1891.10	52.206730	-999.990000	-999.990000	2181.000000	-40.660	-317.75	0.07635	0.47942	0.00852	-0.09725
1891.15	52.211640	-999.990000	-999.990000	2182.000000	-39.052	-304.79	0.07635	0.47942	0.00852	-0.09725
1891.20	52.215490	-999.990000	-999.990000	2182.000000	-39.893	-312.79	0.07635	0.47942	0.00852	-0.09725
1891.25	52.220950	-999.990000	-999.990000	2183.000000	-39.462	-310.52	0.07635	0.47942	0.00852	-0.09725
1891.30	52.227340	-999.990000	-999.990000	2183.000000	-39.963	-313.87	0.07635	0.47942	0.00852	-0.09725
1891.35	52.233200	-999.990000	-999.990000	2184.000000	-37.784	-297.26	0.07635	0.47942	0.00852	-0.09725
1891.40	52.238260	-999.990000	-999.990000	2184.000000	-36.566	-286.70	0.07635	0.47942	0.00852	-0.09725
1891.45	52.243250	-999.990000	-999.990000	2185.000000	-39.251	-308.81	0.08983	0.68960	0.15273	0.23763
1891.50	52.249670	-999.990000	-999.990000	2185.000000	-40.838	-321.61	0.08983	0.68960	0.15273	0.23763
1891.55	52.255050	-999.990000	-999.990000	2185.000000	-38.942	-305.70	0.08983	0.68960	0.15273	0.23763
1891.60	52.260620	-999.990000	-999.990000	2185.000000	-38.359	-300.27	0.08983	0.68960	0.15273	0.23763
1891.65	52.266130	-999.990000	-999.990000	2186.000000	-39.018	-306.62	0.08983	0.68960	0.15273	0.23763
1891.70	52.270980	-999.990000	-999.990000	2186.000000	-39.560	-311.43	0.08983	0.68960	0.15273	0.23763
1891.75	52.276480	-999.990000	-999.990000	2186.000000	-39.843	-312.71	0.08983	0.68960	0.15273	0.23763
1891.80	52.281800	-999.990000	-999.990000	2187.000000	-37.934	-297.05	0.08983	0.68960	0.15273	0.23763
1891.85	52.287130	-999.990000	-999.990000	2187.000000	-37.561	-295.93	0.08983	0.68960	0.15273	0.23763
1891.90	52.291650	-999.990000	-999.990000	2187.000000	-37.466	-294.68	0.08983	0.68960	0.15273	0.23763
1891.95	52.295740	-999.990000	-999.990000	2187.000000	-36.752	-289.42	0.08983	0.68960	0.15273	0.23763
1892.00	52.301210	-999.990000	-999.990000	2188.000000	-40.495	-316.54	0.08983	0.68960	0.15273	0.23763
1892.05	52.306740	-999.990000	-999.990000	2188.000000	-40.099	-315.10	0.08983	0.68960	0.15273	0.23763
1892.10	52.310570	-999.990000	-999.990000	2188.000000	-38.920	-307.57	0.08983	0.68960	0.15273	0.23763
1892.15	52.315290	-999.990000	-999.990000	2188.000000	-39.855	-313.57	0.08983	0.68960	0.15273	0.23763
1892.20	52.321150	-999.990000	-999.990000	2188.000000	-39.030	-305.28	0.08983	0.68960	0.15273	0.23763
1892.25	52.325700	-999.990000	-999.990000	2188.000000	-39.221	-306.47	0.08983	0.68960	0.15273	0.23763
1892.30	52.330170	-999.990000	-999.990000	2189.000000	-39.887	-311.22	0.08983	0.68960	0.15273	0.23763
1892.35	52.334640	-999.990000	-999.990000	2189.000000	-39.324	-308.49	0.08983	0.68960	0.15273	0.23763
1892.40	52.340150	-999.990000	-999.990000	2189.000000	-39.734	-312.65	0.08983	0.68960	0.15273	0.23763
1892.45	52.344840	-999.990000	-999.990000	2189.000000	-38.327	-299.89	0.08983	0.68960	0.15273	0.23763
1892.50	52.350510	-999.990000	-999.990000	2189.000000	-38.523	-302.65	0.08983	0.68960	0.15273	0.23763
1892.55	52.355460	-999.990000	-999.990000	2190.000000	-36.879	-288.30	0.08983	0.68960	0.15273	0.23763
1892.60	52.360330	-999.990000	-999.990000	2190.000000	-37.359	-291.45	0.08983	0.68960	0.15273	0.23763
1892.65	52.365470	-999.990000	-999.990000	2190.000000	-39.770	-311.78	0.08983	0.68960	0.15273	0.23763
1892.70	52.371110	-999.990000	-999.990000	2190.000000	-37.774	-297.31	0.08983	0.68960	0.15273	0.23763
1892.75	52.375690	-999.990000	-999.990000	2191.000000	-39.274	-306.84	0.08983	0.68960	0.15273	0.23763
1892.80	52.380940	-999.990000	-999.990000	2191.000000	-39.884	-312.22	0.08983	0.68960	0.15273	0.23763
1892.85	52.385670	-999.990000	-999.990000	2191.000000	-39.325	-308.37	0.08983	0.68960	0.15273	0.23763
1892.90	52.390990	-999.990000	-999.990000	2191.000000	-38.765	-304.53	0.08983	0.68960	0.15273	0.23763
1892.95	52.397060	-999.990000	-999.990000	2192.000000	-38.779	-303.42	0.08983	0.68960	0.15273	0.23763
1893.00	52.401810	-999.990000	-999.990000	2192.000000	-40.245	-315.37	0.08983	0.68960	0.15273	0.23763
1893.05	52.408010	-999.990000	-999.990000	2192.000000	-39.023	-306.35	0.08983	0.68960	0.15273	0.23763
1893.10	52.412750	-999.990000	-999.990000	2192.000000	-39.306	-307.59	0.08983	0.68960	0.15273	0.23763
1893.15	52.417740	-999.990000	-999.990000	2193.000000	-39.131	-305.00	0.08983	0.68960	0.15273	0.23763
1893.20	52.423150	-999.990000	-999.990000	2193.000000	-38.011	-298.99	0.08983	0.68960	0.15273	0.23763
1893.25	52.427270	-999.990000	-999.990000	2193.000000	-38.123	-298.77	0.08983	0.68960	0.15273	0.23763
1893.30	52.431340	-999.990000	-999.990000	2193.000000	-39.571	-311.26	0.08983	0.68960	0.15273	0.23763
1893.35	52.436640	-999.990000	-999.990000	2193.000000	-40.445	-317.29	0.08983	0.68960	0.15273	0.23763
1893.40	52.441720	-999.990000	-999.990000	2194.000000	-40.552	-317.87	0.08983	0.68960	0.15273	0.23763
1893.45	52.446460	-999.990000	-999.990000	2194.000000	-38.933	-306.81	0.08983	0.68960	0.15273	0.23763
1893.50	52.450800	-999.990000	-999.990000	2194.000000	-37.899	-299.58	0.08983	0.68960	0.15273	0.23763
1893.55	52.456410	-999.990000	-999.990000	2194.000000	-37.269	-293.19	0.08983	0.68960	0.15273	0.23763
1893.60	52.461220	-999.990000	-999.990000	2194.000000	-38.004	-297.65	0.08983	0.68960	0.15273	0.23763
1893.65	52.465700	-999.990000	-999.990000	2194.000000	-38.356	-300.76	0.06312	0.55548	-0.00099	0.07338
1893.70	52.470250	-999.990000	-999.990000	2195.000000	-38.529	-302.21	0.06312	0.55548	-0.00099	0.07338
1893.75	52.475660	-999.990000	-999.990000	2195.000000	-38.223	-299.38	0.06312	0.55548	-0.00099	0.07338
1893.80	52.480120	-999.990000	-999.990000	2195.000000	-37.180	-291.91	0.06312	0.55548	-0.00099	0.07338
1893.85	52.485070	-999.990000	-999.990000	2196.000000	-36.254	-283.28	0.06312	0.55548	-0.00099	0.07338
1893.90	52.489100	-999.990000	-999.990000	2196.000000	-38.826	-304.36	0.06312	0.55548	-0.00099	0.07338
1893.95	52.493950	-999.990000	-999.990000	2196.000000	-39.124	-305.75	0.06312	0.55548	-0.00099	0.07338
1894.00	52.498610	-999.990000	-999.990000	2196.000000	-39.054	-306.84	0.06312	0.55548	-0.00099	0.07338
1894.05	52.503240	-999.990000	-999.990000	2197.000000	-39.571	-310.41	0.06312	0.55548	-0.00099	0.07338
1894.10	52.508320	-999.990000	-999.990000	2197.000000	-40.008	-314.61	0.06312	0.55548	-0.00099	0.07338
1894.15	52.512490	-999.990000	-999.990000	2197.000000	-39.512	-310.53	0.06312	0.55548	-0.00099	0.07338
1894.20	52.517440	-999.990000	-999.990000	2198.000000	-39.482	-310.11	0.06312	0.55548	-0.00099	0.07338
1894.25	52.521840	-999.990000	-999.990000	2198.000000	-39.452	-309.69	0.06312	0.55548	-0.00099	0.07338
1894.30	52.526350	-999.990000	-999.990000	2198.000000	-37.524	-293.70	0.06312	0.55548	-0.00099	0.07338
1894.35	52.531080	-999.990000	-999.990000	2198.000000	-38.327	-300.95	0.06312	0.55548	-0.00099	0.07338
1894.40	52.536030	-999.990000	-999.990000	2199.000000	-40.425	-316.07	0.06312	0.55548	-0.00099	0.07338
1894.45	52.541810	-999.990000	-999.990000	2199.000000	-39.408	-308.84	0.06312	0.55548	-0.00099	0.07338
1894.50	52.547130	-999.990000	-999.990000	2199.000000	-37.021	-289.74	0.06312	0.55548	-0.00099	0.07338
1894.55	52.552880	-999.990000	-999.990000	2199.000000	-39.321	-308.52	0.06312	0.55548	-0.00099	0.07338
1894.60	52.557570	-999.990000	-999.990000	2200.000000	-37.403	-292.79	0.06312	0.55548	-0.00099	0.07338
1894.65	52.561800	-999.990000	-999.990000	2200.000000	-38.172	-299.49	0.06312	0.55548	-0.00099	0.07338
1894.70	52.566870	-999.990000	-999.990000	2200.000000	-36.780	-287.37	0.06312	0.55548	-0.00099	0.07338
1894.75	52.572080	-999.990000	-999.990000	2201.000000	-39.170	-307.66	0.06312	0.55548	-0.00099	0.07338
1894.80	52.576200	-999.990000	-999.990000	2201.000000	-37.966	-297.52	0.06312	0.55548	-0.00099	0.07338
1894.85	52.580390	-999.990000	-999.990000	2201.000000	-38.634	-302.81	0.06312	0.55548	-0.00099	0.07338
1894.90	52.585570	-999.990000	-999.990000	2201.000000	-38.908	-305.29	0.06312	0.55548	-0.00099	0.07338
1894.95	52.591030	-999.990000	-999.990000	2202.000000	-37.542	-294.66	0.06312	0.55548	-0.00099	0.07338
1895.00	52.596230	-999.990000	-999.990000	2202.000000	-36.153	-283.28	0.06312	0.55548	-0.00099	0.07338
1895.05	52.600090	-999.990000	-999.990000	2202.000000	-37.526	-293.48	0.06312	0.55548	-0.00099	0.07338
1895.10	52.605870	-999.990000	-999.990000	2202.000000	-38.826	-304.18	0.06312	0.55548	-0.00099	0.07338
1895.15	52.610790	-999.990000	-999.990000	2203.000000	-39.803	-312.10	0.06312	0.55548	-0.00099	0.07338
1895.20	52.615560	-999.990000	-999.990000	2203.000000	-40.110	-314.60	0.06312	0.55548	-0.00099	0.07338
1895.25	52.620630	-999.990000	-999.990000	2203.000000	-39.060	-304.90	0.06312	0.55548	-0.00099	0.07338
1895.30	52.625650	-999.990000	-999.990000	2203.000000	-40.555	-316.67	0.06312	0.55548	-0.00099	0.07338
1895.35	52.630810	-999.990000	-999.990000	2204.000000	-38.723	-303.16	0.06312	0.55548	-0.00099	0.07338
1895.40	52.636170	-999.990000	-999.990000	2204.000000	-37.884	-296.76	0.06312	0.55548	-0.00099	0.07338
1895.45	52.640110	-999.990000	-999.990000	2204.000000	-40.754	-318.84	0.06312	0.55548	-0.00099	0.07338
1895.50	52.644820	-999.990000	-999.990000	2204.000000	-40.247	-315.97	0.06312	0.55548	-0.00099	0.07338
1895.55	52.649500	-999.990000	-999.990000	2204.000000	-37.675	-294.83	0.06312	0.55548	-0.00099	0.07338
1895.60	52.654410	-999.990000	-999.990000	2205.000000	-40.427	-318.65	0.06312	0.55548	-0.00099	0.07338
1895.65	52.659520	-999.990000	-999.990000	2205.000000	-40.175	-314.68	0.06312	0.55548	-0.00099	0.07338
1895.70	52.664050	-999.990000	-999.990000	2205.000000	-39.595	-310.56	0.06312	0.55548	-0.00099	0.07338
1895.75	52.668530	-999.990000	-999.990000	2205.000000	-39.876	-312.69	0.06312	0.55548	-0.00099	0.07338
1895.80	52.673620	-999.990000	-999.990000	2205.000000	-38.893	-303.59	0.06312	0.55548	-0.00099	0.07338
1895.85	52.678920	-999.990000	-999.990000	2205.000000	-39.289	-307.59	0.06312	0.55548	-0.00099	0.07338
1895.90	52.683780	-999.990000	-999.990000	2206.000000	-39.798	-311.63	0.06312	0.55548	-0.00099	0.07338
1895.95	52.688330	-999.990000	-999.990000	2206.000000	-40.912	-322.41	0.06312	0.55548	-0.00099	0.07338
1896.00	52.693240	-999.990000	-999.990000	2206.000000	-40.042	-314.36	0.06312	0.55548	-0.00099	0.07338
1896.05	52.697180	-999.990000	-999.990000	2207.000000	-39.008	-305.86	0.06312	0.55548	-0.00099	0.07338
1896.10	52.701650	-999.990000	-999.990000	2207.000000	-39.563	-310.66	0.06312	0.55548	-0.00099	0.07338
1896.15	52.707140	-999.990000	-999.990000	2207.000000	-38.948	-303.94	0.06312	0.55548	-0.00099	0.07338
1896.20	52.711660	-999.990000	-999.990000	2207.000000	-38.170	-298.31	0.06312	0.55548	-0.00099	0.07338
1896.25	52.716290	-999.990000	-999.990000	2208.000000	-38.460	-300.56	0.06312	0.55548	-0.00099	0.07338
1896.30	52.721220	-999.990000	-999.990000	2208.000000	-39.040	-304.86	0.06312	0.55548	-0.00099	0.07338
1896.35	52.726010	-999.990000	-999.990000	2208.000000	-41.013	-320.82	0.06312	0.55548	-0.00099	0.07338
1896.40	52.731350	-999.990000	-999.990000	2209.000000	-39.889	-313.96	0.02902	0.45282	0.03128	0.25911
1896.45	52.735960	-999.990000	-999.990000	2209.000000	-38.801	-304.94	0.02902	0.45282	0.03128	0.25911
1896.50	52.740910	-999.990000	-999.990000	2209.000000	-39.763	-313.14	0.02902	0.45282	0.03128	0.25911
1896.55	52.746180	-999.990000	-999.990000	2209.000000	-38.148	-298.30	0.02902	0.45282	0.03128	0.25911
1896.60	52.750960	-999.990000	-999.990000	2210.000000	-40.381	-317.33	0.02902	0.45282	0.03128	0.25911
1896.65	52.757390	-999.990000	-999.990000	2210.000000	-38.302	-299.33	0.02902	0.45282	0.03128	0.25911
1896.70	52.762040	-999.990000	-999.990000	2210.000000	-37.634	-294.63	0.02902	0.45282	0.03128	0.25911
1896.75	52.767780	-999.990000	-999.990000	2211.000000	-38.199	-298.94	0.02902	0.45282	0.03128	0.25911
1896.80	52.772840	-999.990000	-999.990000	2211.000000	-39.518	-309.11	0.02902	0.45282	0.03128	0.25911
1896.85	52.777520	-999.990000	-999.990000	2211.000000	-38.352	-299.17	0.02902	0.45282	0.03128	0.25911
1896.90	52.781920	-999.990000	-999.990000	2211.000000	-37.342	-291.87	0.02902	0.45282	0.03128	0.25911
1896.95	52.786450	-999.990000	-999.990000	2212.000000	-39.210	-308.63	0.02902	0.45282	0.03128	0.25911
1897.00	52.791620	-999.990000	-999.990000	2212.000000	-39.633	-309.23	0.02902	0.45282	0.03128	0.25911
1897.05	52.795960	-999.990000	-999.990000	2212.000000	-38.185	-299.09	0.02902	0.45282	0.03128	0.25911
1897.10	52.800470	-999.990000	-999.990000	2212.000000	-38.171	-300.07	0.02902	0.45282	0.03128	0.25911
1897.15	52.805540	-999.990000	-999.990000	2213.000000	-38.311	-300.82	0.02902	0.45282	0.03128	0.25911
1897.20	52.810290	-999.990000	-999.990000	2213.000000	-38.712	-302.39	0.02902	0.45282	0.03128	0.25911
1897.25	52.814390	-999.990000	-999.990000	2213.000000	-39.015	-304.16	0.02902	0.45282	0.03128	0.25911
1897.30	52.819440	-999.990000	-999.990000	2213.000000	-39.064	-306.01	0.02902	0.45282	0.03128	0.25911
1897.35	52.825020	-999.990000	-999.990000	2214.000000	-38.472	-301.11	0.02902	0.45282	0.03128	0.25911
1897.40	52.829440	-999.990000	-999.990000	2214.000000	-39.070	-306.74	0.02902	0.45282	0.03128	0.25911
1897.45	52.834010	-999.990000	-999.990000	2214.000000	-39.045	-305.98	0.02902	0.45282	0.03128	0.25911
1897.50	52.839390	-999.990000	-999.990000	2215.000000	-38.850	-305.02	0.02902	0.45282	0.03128	0.25911
1897.55	52.843780	-999.990000	-999.990000	2215.000000	-39.159	-308.35	0.02902	0.45282	0.03128	0.25911
1897.60	52.848920	-999.990000	-999.990000	2215.000000	-39.069	-306.71	0.02902	0.45282	0.03128	0.25911
1897.65	52.854040	-999.990000	-999.990000	2216.000000	-37.075	-291.22	0.02902	0.45282	0.03128	0.25911
1897.70	52.858920	-999.990000	-999.990000	2216.000000	-36.619	-286.12	0.02902	0.45282	0.03128	0.25911
1897.75	52.864050	-999.990000	-999.990000	2216.000000	-38.968	-304.31	0.02902	0.45282	0.03128	0.25911
1897.80	52.869530	-999.990000	-999.990000	2217.000000	-38.399	-300.62	0.02902	0.45282	0.03128	0.25911
1897.85	52.874170	-999.990000	-999.990000	2217.000000	-37.721	-295.76	0.02902	0.45282	0.03128	0.25911
