Age_GICC05+GICC05ext	d18	dD
82.461000	-38.870	-300.88
82.481000	-38.659	-299.73
82.501000	-38.505	-297.68
82.521000	-38.364	-296.62
82.541000	-37.792	-292.20
82.561000	-36.604	-283.10
82.581000	-38.472	-297.15
82.601000	-38.807	-298.63
82.621000	-38.206	-295.93
82.641000	-37.488	-290.72
82.661000	-38.380	-295.98
82.681000	-37.583	-290.73
82.701000	-39.614	-307.21
82.721000	-39.014	-302.73
82.741000	-37.831	-293.36
82.761000	-38.082	-296.00
82.781000	-38.606	-298.77
82.801000	-37.816	-292.97
82.821000	-38.029	-294.46
82.841000	-37.328	-289.36
82.861000	-38.021	-293.71
82.881000	-37.741	-291.27
82.901000	-37.974	-293.30
82.921000	-38.014	-293.44
82.941000	-38.125	-295.07
82.961000	-38.025	-294.03
82.981000	-37.664	-291.52
83.001000	-38.257	-296.01
83.021000	-38.921	-301.24
83.041000	-38.258	-296.29
83.061000	-37.756	-292.78
83.081000	-37.811	-292.92
83.101000	-37.842	-293.29
83.121000	-37.337	-289.01
83.141000	-37.027	-286.90
83.161000	-37.110	-287.71
83.181000	-38.465	-298.73
83.201000	-37.867	-292.95
83.221000	-36.978	-285.40
83.241000	-39.270	-304.93
83.261000	-38.210	-297.28
83.281000	-38.578	-299.35
83.301000	-38.259	-296.57
83.321000	-37.514	-290.45
83.341000	-37.831	-292.10
83.361000	-38.738	-300.64
83.381000	-37.965	-294.56
83.401000	-37.765	-293.42
83.421000	-38.369	-297.96
83.441000	-37.459	-290.68
83.461000	-37.248	-288.74
83.481000	-38.326	-296.83
83.501000	-38.693	-301.21
83.521000	-37.556	-290.63
83.541000	-38.520	-299.03
83.561000	-36.903	-286.74
83.581000	-36.759	-284.81
83.601000	-36.500	-282.02
83.621000	-37.037	-287.08
83.641000	-37.763	-292.89
83.661000	-36.889	-285.64
83.681000	-36.267	-280.78
83.701000	-36.395	-281.80
83.721000	-37.257	-289.49
83.741000	-37.846	-293.21
83.761000	-37.486	-291.71
83.781000	-36.724	-284.98
83.801000	-37.636	-292.30
83.821000	-37.597	-292.51
83.841000	-36.986	-287.09
83.861000	-38.019	-294.14
83.881000	-37.315	-289.11
83.901000	-37.842	-292.26
83.921000	-37.682	-292.10
83.941000	-37.440	-290.88
83.961000	-36.724	-284.94
83.981000	-36.980	-287.08
84.001000	-37.043	-287.42
84.021000	-36.632	-283.66
84.041000	-37.788	-293.79
84.061000	-37.158	-288.51
84.081000	-37.484	-291.95
84.101000	-37.570	-292.30
84.121000	-37.799	-293.23
84.141000	-37.481	-290.69
84.161000	-37.557	-290.92
84.181000	-36.950	-286.10
84.201000	-37.544	-291.26
84.221000	-38.140	-295.22
84.241000	-38.782	-299.95
84.261000	-36.627	-282.88
84.281000	-37.296	-288.29
84.301000	-37.679	-292.32
84.321000	-37.720	-292.55
84.341000	-37.331	-289.69
84.361000	-38.273	-296.46
84.381000	-37.504	-290.86
84.401000	-38.153	-295.33
84.421000	-37.014	-287.34
84.441000	-36.951	-285.16
84.461000	-35.911	-278.65
84.481000	-36.012	-279.22
84.501000	-37.887	-294.33
84.521000	-35.966	-277.39
84.541000	-37.462	-290.57
84.561000	-37.050	-287.16
84.581000	-37.002	-286.31
84.601000	-37.130	-288.71
84.621000	-35.814	-277.79
84.641000	-37.266	-290.41
84.661000	-34.798	-269.63
84.681000	-35.510	-276.74
84.701000	-35.593	-277.02
84.721000	-37.492	-292.15
84.741000	-36.263	-282.73
84.761000	-37.454	-290.55
84.781000	-38.742	-300.28
84.801000	-40.770	-316.36
84.821000	-39.134	-303.02
84.841000	-40.467	-313.79
84.861000	-39.880	-308.94
84.881000	-40.396	-313.37
84.901000	-42.011	-325.36
84.921000	-41.069	-318.03
84.941000	-39.860	-308.68
84.961000	-38.862	-300.41
84.981000	-38.135	-296.26
85.001000	-37.816	-294.54
85.021000	-38.375	-298.11
85.041000	-41.131	-319.10
85.061000	-40.190	-312.10
85.081000	-38.905	-301.70
85.101000	-40.135	-310.72
85.121000	-38.703	-299.25
85.141000	-39.607	-306.86
85.161000	-40.212	-312.05
85.181000	-39.190	-303.81
85.201000	-41.115	-319.10
85.221000	-40.672	-315.64
85.241000	-39.655	-306.32
85.261000	-38.527	-298.01
85.281000	-39.741	-307.67
85.301000	-40.815	-315.84
85.321000	-42.259	-327.36
85.341000	-41.148	-318.53
85.361000	-40.674	-315.20
85.381000	-40.711	-316.52
85.401000	-40.025	-310.72
85.421000	-41.245	-319.79
85.441000	-40.720	-315.94
85.461000	-40.997	-317.93
85.481000	-40.181	-311.67
85.501000	-41.080	-318.35
85.521000	-39.386	-305.58
85.541000	-41.374	-321.14
85.561000	-40.071	-311.15
85.581000	-40.228	-311.98
85.601000	-40.015	-309.46
85.621000	-42.100	-326.79
85.641000	-41.205	-319.39
85.661000	-39.946	-309.60
85.681000	-40.964	-317.88
85.701000	-41.750	-323.91
85.721000	-40.131	-310.71
85.741000	-41.029	-317.82
85.761000	-40.397	-313.23
85.781000	-42.677	-331.45
85.801000	-40.989	-317.26
85.821000	-41.519	-322.98
85.841000	-41.863	-325.13
85.861000	-41.576	-321.58
85.881000	-42.887	-332.64
85.901000	-40.270	-311.56
85.921000	-41.136	-319.02
85.941000	-40.715	-315.54
85.961000	-39.806	-308.35
85.981000	-41.012	-317.60
86.001000	-40.872	-317.47
86.021000	-40.133	-311.08
86.041000	-40.869	-316.56
86.061000	-41.941	-325.34
86.081000	-41.913	-326.20
86.101000	-42.131	-326.48
86.121000	-40.218	-311.23
86.141000	-41.665	-323.76
86.161000	-41.006	-318.52
86.181000	-42.086	-327.69
86.201000	-40.950	-317.66
86.221000	-42.117	-326.70
86.241000	-42.011	-325.98
86.261000	-40.642	-315.53
86.281000	-42.025	-326.12
86.301000	-42.156	-326.92
86.321000	-42.646	-330.72
86.341000	-41.329	-320.57
86.361000	-41.053	-318.16
86.381000	-41.485	-321.47
86.401000	-39.802	-307.23
86.421000	-40.968	-318.64
86.441000	-40.506	-314.29
86.461000	-41.087	-318.88
86.481000	-41.766	-324.11
86.501000	-40.988	-317.23
86.521000	-40.688	-315.01
86.541000	-42.752	-332.00
86.561000	-42.621	-330.66
86.581000	-41.699	-323.10
86.601000	-41.218	-319.58
86.621000	-41.632	-322.88
86.641000	-41.710	-322.80
86.661000	-41.809	-323.60
86.681000	-41.671	-323.27
86.701000	-41.518	-322.04
86.721000	-42.798	-331.74
86.741000	-41.300	-319.49
86.761000	-41.357	-320.29
86.781000	-41.443	-321.09
86.801000	-40.997	-318.03
86.821000	-41.581	-322.31
86.841000	-41.617	-323.87
86.861000	-40.972	-316.88
86.881000	-41.221	-320.08
86.901000	-41.831	-324.33
86.921000	-41.439	-320.96
86.941000	-41.753	-324.21
86.961000	-41.622	-323.48
86.981000	-41.824	-324.65
87.001000	-42.156	-327.81
87.021000	-42.473	-329.92
87.041000	-42.280	-328.89
87.061000	-41.435	-322.57
87.081000	-42.761	-331.76
87.101000	-41.378	-320.79
87.121000	-41.295	-319.63
87.141000	-41.925	-325.62
87.161000	-42.198	-327.63
87.181000	-42.306	-328.25
87.201000	-41.526	-321.95
87.221000	-42.906	-333.75
87.241000	-41.827	-325.26
87.261000	-41.772	-324.00
87.281000	-41.968	-325.39
87.301000	-40.895	-316.79
87.321000	-40.632	-315.25
87.341000	-41.740	-324.58
87.361000	-40.577	-314.40
87.381000	-40.708	-315.00
87.401000	-40.807	-315.31
87.421000	-42.797	-331.88
87.441000	-43.223	-335.88
87.461000	-42.073	-325.85
87.481000	-41.815	-323.70
87.501000	-42.390	-327.75
87.521000	-42.646	-330.54
87.541000	-42.048	-325.58
87.561000	-42.812	-332.24
87.581000	-39.863	-309.37
87.601000	-38.129	-298.82
87.621000	-40.332	-312.80
87.641000	-39.477	-305.94
87.661000	-40.114	-312.69
87.681000	-39.617	-307.99
87.701000	-39.205	-305.17
87.721000	-38.241	-297.57
87.741000	-39.144	-305.06
87.761000	-38.967	-304.37
87.781000	-38.984	-303.84
87.801000	-39.459	-306.82
87.821000	-41.347	-321.45
87.841000	-41.515	-321.08
87.861000	-40.042	-310.32
87.881000	-40.395	-313.75
87.901000	-40.187	-311.76
87.921000	-41.614	-322.80
87.941000	-39.968	-310.23
87.961000	-39.716	-308.62
87.981000	-39.770	-308.64
88.001000	-40.394	-314.14
88.021000	-40.415	-314.16
88.041000	-38.839	-302.57
88.061000	-40.020	-311.87
88.081000	-38.939	-303.33
88.101000	-39.209	-304.81
88.121000	-39.534	-307.44
88.141000	-39.253	-305.79
88.161000	-39.292	-305.35
88.181000	-40.108	-311.62
88.201000	-39.704	-307.85
88.221000	-40.088	-311.49
88.241000	-39.211	-303.87
88.261000	-39.536	-308.20
88.281000	-40.093	-312.64
88.301000	-37.698	-293.90
88.321000	-38.348	-298.04
88.341000	-38.260	-296.74
88.361000	-38.860	-302.28
88.381000	-40.664	-317.27
88.401000	-38.505	-299.28
88.421000	-39.819	-310.28
88.441000	-39.507	-307.57
88.461000	-39.775	-309.23
88.481000	-38.809	-302.05
88.501000	-38.671	-300.58
88.521000	-39.101	-303.98
88.541000	-39.105	-304.44
88.561000	-38.484	-298.39
88.581000	-38.606	-299.95
88.601000	-39.790	-309.55
88.621000	-38.725	-301.46
88.641000	-38.977	-304.41
88.661000	-38.533	-300.10
88.681000	-38.619	-300.55
88.701000	-38.923	-301.27
88.721000	-39.202	-305.31
88.741000	-39.198	-305.32
88.761000	-40.276	-314.06
88.781000	-39.588	-308.50
88.801000	-40.154	-312.61
88.821000	-39.995	-310.77
88.841000	-40.629	-315.42
88.861000	-40.209	-312.51
88.881000	-40.922	-317.59
88.901000	-39.786	-308.07
88.921000	-39.416	-306.04
88.941000	-40.237	-312.76
88.961000	-39.932	-310.25
88.981000	-38.721	-300.99
89.001000	-37.654	-292.88
89.021000	-38.297	-297.99
89.041000	-37.522	-291.20
89.061000	-38.571	-298.89
89.081000	-38.193	-297.06
89.101000	-38.596	-300.08
89.121000	-39.343	-305.73
89.141000	-38.889	-303.04
89.161000	-39.409	-306.23
89.181000	-38.631	-300.99
89.201000	-38.786	-301.78
89.221000	-38.682	-301.55
89.241000	-38.992	-302.75
89.261000	-39.387	-306.35
89.281000	-39.480	-306.67
89.301000	-38.899	-302.49
89.321000	-38.709	-301.49
89.341000	-37.342	-290.71
89.361000	-38.304	-298.07
89.381000	-38.258	-298.35
89.401000	-37.638	-293.18
89.421000	-39.188	-305.79
89.441000	-38.168	-297.76
89.461000	-39.040	-303.77
89.481000	-38.023	-295.76
89.501000	-37.335	-290.17
89.521000	-39.057	-305.10
89.541000	-38.942	-304.34
89.561000	-37.526	-292.38
89.581000	-39.423	-306.95
89.601000	-38.002	-295.28
89.621000	-38.120	-296.92
89.641000	-38.335	-298.59
89.661000	-39.085	-304.83
89.681000	-37.225	-289.50
89.701000	-38.679	-301.26
89.721000	-37.906	-295.25
89.741000	-37.554	-292.10
89.761000	-36.997	-287.72
89.781000	-37.424	-291.24
89.801000	-38.947	-303.08
89.821000	-39.061	-303.73
89.841000	-39.989	-311.60
89.861000	-38.926	-303.42
89.881000	-38.688	-300.26
89.901000	-38.787	-301.88
89.921000	-38.041	-297.02
89.941000	-39.601	-308.21
89.961000	-38.472	-300.05
89.981000	-38.490	-300.72
90.001000	-38.570	-300.18
90.021000	-38.815	-301.28
90.041000	-39.676	-309.15
90.061000	-38.640	-300.09
90.081000	-37.876	-293.93
90.101000	-38.190	-296.23
90.121000	-41.033	-319.23
90.141000	-40.291	-312.97
90.161000	-40.720	-316.10
90.181000	-40.501	-314.83
90.201000	-40.688	-315.86
90.221000	-40.232	-312.16
90.241000	-39.469	-306.03
90.261000	-40.400	-314.07
90.281000	-39.097	-303.76
90.301000	-40.377	-313.33
90.321000	-40.568	-315.81
90.341000	-40.884	-318.57
90.361000	-40.997	-319.70
90.381000	-39.638	-308.46
90.401000	-40.874	-317.58
90.421000	-40.767	-317.58
90.441000	-40.604	-316.33
90.461000	-40.599	-316.48
90.481000	-39.474	-307.56
90.501000	-40.160	-312.61
90.521000	-39.582	-307.46
90.541000	-39.672	-308.25
90.561000	-40.621	-316.50
90.581000	-40.630	-316.70
90.601000	-40.031	-311.18
90.621000	-39.988	-310.26
90.641000	-39.102	-304.50
90.661000	-39.489	-306.31
90.681000	-40.462	-314.32
90.701000	-39.605	-307.81
90.721000	-39.917	-310.15
90.741000	-39.676	-307.86
90.761000	-39.461	-306.99
90.781000	-39.940	-310.45
90.801000	-41.210	-321.26
90.821000	-40.913	-317.99
90.841000	-39.625	-307.69
90.861000	-41.049	-318.93
90.881000	-40.764	-317.16
90.901000	-40.505	-314.76
90.921000	-40.260	-313.27
90.941000	-40.308	-313.74
90.961000	-39.711	-308.32
90.981000	-39.217	-305.10
91.001000	-40.396	-314.54
91.021000	-40.394	-313.94
91.041000	-40.802	-316.55
91.061000	-39.158	-303.68
91.081000	-39.354	-305.28
91.101000	-40.200	-312.61
91.121000	-40.786	-316.44
91.141000	-41.861	-325.41
91.161000	-39.110	-302.95
91.181000	-40.273	-311.92
91.201000	-39.328	-304.60
91.221000	-39.702	-307.23
91.241000	-40.783	-315.78
91.261000	-40.537	-313.22
91.281000	-40.627	-315.31
91.301000	-41.214	-319.92
91.321000	-40.296	-312.94
91.341000	-39.936	-309.63
91.361000	-39.759	-308.84
91.381000	-40.355	-313.17
91.401000	-40.364	-312.45
91.421000	-41.131	-318.80
91.441000	-39.793	-308.52
91.461000	-40.789	-316.39
91.481000	-39.893	-309.57
91.501000	-39.694	-307.83
91.521000	-40.102	-310.74
91.541000	-39.742	-306.59
91.561000	-40.713	-315.39
91.581000	-40.443	-312.74
91.601000	-40.444	-312.97
91.621000	-39.938	-309.73
91.641000	-40.668	-314.61
91.661000	-40.551	-314.01
91.681000	-41.112	-318.31
91.701000	-39.833	-308.31
91.721000	-39.631	-305.94
91.741000	-40.075	-310.00
91.761000	-39.776	-309.07
91.781000	-39.896	-309.08
91.801000	-39.826	-308.96
91.821000	-40.194	-311.49
91.841000	-39.949	-309.53
91.861000	-40.259	-312.53
91.881000	-41.247	-320.57
91.901000	-41.626	-323.18
91.921000	-40.490	-313.03
91.941000	-40.099	-311.42
91.961000	-40.282	-312.34
91.981000	-40.490	-314.41
92.001000	-39.451	-305.47
92.021000	-40.220	-311.92
92.041000	-39.834	-309.47
92.061000	-39.532	-307.08
92.081000	-40.244	-311.92
92.101000	-39.446	-306.06
92.121000	-40.124	-311.17
92.141000	-38.543	-298.75
92.161000	-41.450	-322.12
92.181000	-41.163	-319.01
92.201000	-40.177	-312.66
92.221000	-39.949	-310.78
92.241000	-39.221	-304.49
92.261000	-40.900	-318.16
92.281000	-40.374	-313.43
92.301000	-40.619	-315.53
92.321000	-39.230	-303.69
92.341000	-39.805	-309.52
92.361000	-40.314	-313.90
92.381000	-40.923	-318.53
92.401000	-40.496	-314.45
92.421000	-40.261	-312.21
92.441000	-39.610	-307.96
92.461000	-38.997	-302.69
92.481000	-38.648	-299.19
92.501000	-40.823	-316.47
92.521000	-40.830	-317.36
92.541000	-40.506	-314.72
92.561000	-39.374	-305.51
92.581000	-39.934	-309.79
92.601000	-40.279	-312.54
92.621000	-40.727	-315.61
92.641000	-40.926	-317.63
92.661000	-40.030	-311.65
92.681000	-40.436	-314.66
92.701000	-40.269	-312.73
92.721000	-40.304	-313.05
92.741000	-39.889	-310.44
92.761000	-39.753	-308.34
92.781000	-39.665	-307.76
92.801000	-40.450	-313.57
92.821000	-40.008	-310.61
92.841000	-39.943	-309.48
92.861000	-40.136	-310.48
92.881000	-39.972	-309.89
92.901000	-39.869	-309.06
92.921000	-39.737	-307.47
92.941000	-40.285	-312.78
92.961000	-39.257	-303.98
92.981000	-40.343	-312.56
93.001000	-40.782	-316.04
93.021000	-40.398	-313.21
93.041000	-41.039	-318.88
93.061000	-41.230	-320.04
93.081000	-41.070	-318.99
93.101000	-40.839	-316.79
93.121000	-40.931	-317.76
93.141000	-39.221	-304.36
93.161000	-39.749	-307.92
93.181000	-40.474	-314.30
93.201000	-38.790	-300.94
93.221000	-39.297	-305.04
93.241000	-39.622	-307.71
93.261000	-40.950	-318.76
93.281000	-40.418	-313.93
93.301000	-39.833	-309.26
93.321000	-39.926	-308.95
93.341000	-40.653	-315.56
93.361000	-40.718	-315.62
93.381000	-40.208	-311.51
93.401000	-40.942	-317.77
93.421000	-40.021	-310.80
93.441000	-40.291	-313.20
93.461000	-40.545	-314.89
93.481000	-40.174	-312.01
93.501000	-40.043	-310.84
93.521000	-40.246	-311.31
93.541000	-39.759	-307.87
93.561000	-39.653	-307.28
93.581000	-39.071	-302.56
93.601000	-39.411	-305.35
93.621000	-39.384	-304.84
93.641000	-40.422	-313.69
93.661000	-40.173	-311.54
93.681000	-40.060	-310.59
93.701000	-39.291	-304.92
93.721000	-38.920	-301.52
93.741000	-39.356	-304.94
93.761000	-40.402	-313.44
93.781000	-40.042	-309.88
93.801000	-39.973	-309.47
93.821000	-39.529	-305.14
93.841000	-40.993	-317.64
93.861000	-39.778	-307.43
93.881000	-40.935	-317.19
93.901000	-39.045	-302.61
93.921000	-40.237	-311.95
93.941000	-40.542	-313.99
93.961000	-39.933	-309.42
93.981000	-39.657	-307.34
94.001000	-40.010	-310.35
94.021000	-39.199	-304.03
94.041000	-39.907	-309.46
94.061000	-40.077	-310.97
94.081000	-40.031	-310.40
94.101000	-39.707	-308.04
94.121000	-40.049	-310.68
94.141000	-39.729	-308.23
94.161000	-39.185	-303.76
94.181000	-38.684	-299.89
94.201000	-39.704	-307.59
94.221000	-39.986	-309.48
94.241000	-40.091	-310.88
94.261000	-39.702	-308.58
94.281000	-39.665	-307.25
94.301000	-40.353	-312.57
94.321000	-38.976	-301.53
94.341000	-39.728	-308.19
94.361000	-39.457	-305.79
94.381000	-39.512	-305.73
94.401000	-39.403	-305.96
94.421000	-39.590	-306.54
94.441000	-39.619	-306.96
94.461000	-39.613	-307.01
94.481000	-39.481	-305.79
94.501000	-39.077	-302.65
94.521000	-38.422	-296.57
94.541000	-39.809	-308.64
94.561000	-39.148	-303.39
94.581000	-39.611	-306.73
94.601000	-39.530	-306.25
94.621000	-39.532	-306.38
94.641000	-39.912	-309.32
94.661000	-39.681	-307.85
94.681000	-40.210	-311.34
94.701000	-39.832	-309.12
94.721000	-39.763	-307.67
94.741000	-39.710	-307.59
94.761000	-40.129	-311.11
94.781000	-39.772	-308.27
94.801000	-39.685	-307.23
94.821000	-38.788	-299.88
94.841000	-39.503	-306.09
94.861000	-40.086	-310.44
94.881000	-39.319	-304.84
94.901000	-39.251	-304.14
94.921000	-39.044	-302.73
94.941000	-39.589	-306.39
94.961000	-39.978	-309.69
94.981000	-39.328	-304.10
95.001000	-39.143	-302.84
95.021000	-40.059	-309.89
95.041000	-38.760	-299.82
95.061000	-39.442	-305.07
95.081000	-38.813	-300.30
95.101000	-39.500	-306.04
95.121000	-39.283	-303.47
95.141000	-39.003	-301.31
95.161000	-39.884	-308.24
95.181000	-39.710	-307.36
95.201000	-39.367	-304.51
95.221000	-38.976	-301.91
95.241000	-38.656	-298.58
95.261000	-40.144	-310.59
95.281000	-39.575	-305.97
95.301000	-39.659	-307.01
95.321000	-39.600	-305.86
95.341000	-39.116	-302.19
95.361000	-39.679	-306.80
95.381000	-39.328	-304.24
95.401000	-39.051	-302.20
95.421000	-39.423	-305.07
95.441000	-39.677	-307.02
95.461000	-39.377	-304.64
95.481000	-39.297	-304.29
95.501000	-38.919	-301.54
95.521000	-38.648	-299.22
95.541000	-39.291	-304.15
95.561000	-39.185	-302.90
95.581000	-38.792	-299.87
95.601000	-39.670	-306.93
95.621000	-39.714	-307.19
95.641000	-39.441	-305.26
95.661000	-40.799	-316.67
95.681000	-39.908	-308.81
95.701000	-38.592	-299.11
95.721000	-38.939	-302.11
95.741000	-40.221	-311.35
95.761000	-39.684	-307.19
95.781000	-39.027	-301.80
95.801000	-39.170	-302.98
95.821000	-39.433	-305.23
95.841000	-39.079	-302.00
95.861000	-39.924	-307.99
95.881000	-39.072	-302.47
95.901000	-38.216	-295.64
95.921000	-39.266	-303.79
95.941000	-39.951	-309.17
95.961000	-39.259	-303.08
95.981000	-39.118	-302.88
96.001000	-38.836	-299.80
96.021000	-38.957	-301.62
96.041000	-38.514	-297.69
96.061000	-40.842	-316.90
96.081000	-39.568	-306.51
96.101000	-38.827	-300.21
96.121000	-39.061	-302.35
96.141000	-39.226	-303.85
96.161000	-38.841	-301.12
96.181000	-38.668	-299.94
96.201000	-38.637	-299.58
96.221000	-38.493	-298.18
96.241000	-38.234	-295.96
96.261000	-38.237	-295.79
96.281000	-38.368	-296.80
96.301000	-38.625	-298.70
96.321000	-39.242	-303.65
96.341000	-39.385	-305.03
96.361000	-39.171	-302.98
96.381000	-39.129	-302.30
96.401000	-39.515	-305.79
96.421000	-39.987	-309.82
96.441000	-39.544	-305.87
96.461000	-39.052	-302.05
96.481000	-38.827	-300.46
96.501000	-38.446	-297.37
96.521000	-38.191	-295.20
96.541000	-38.550	-298.01
96.561000	-38.756	-299.86
96.581000	-38.797	-300.15
96.601000	-39.110	-302.43
96.621000	-38.960	-301.15
96.641000	-38.188	-295.19
96.661000	-38.007	-293.65
96.681000	-38.577	-297.89
96.701000	-38.898	-300.44
96.721000	-38.571	-298.12
96.741000	-38.000	-293.87
96.761000	-37.981	-293.64
96.781000	-38.455	-297.80
96.801000	-38.470	-297.89
96.821000	-38.297	-296.47
96.841000	-38.402	-296.88
96.861000	-38.855	-300.56
96.881000	-38.371	-296.90
96.901000	-38.204	-295.41
96.921000	-38.376	-296.95
96.941000	-38.646	-299.63
96.961000	-39.026	-302.13
96.981000	-38.922	-301.18
97.001000	-38.743	-299.85
97.021000	-38.443	-297.05
97.041000	-38.371	-296.40
97.061000	-38.468	-297.21
97.081000	-38.513	-297.70
97.101000	-38.451	-297.27
97.121000	-38.377	-296.58
97.141000	-38.388	-296.34
97.161000	-38.567	-297.86
97.181000	-38.883	-300.48
97.201000	-39.092	-302.22
97.221000	-39.030	-301.89
97.241000	-38.629	-298.55
97.261000	-38.383	-297.24
97.281000	-38.265	-296.89
97.301000	-38.295	-297.03
97.321000	-38.885	-301.59
97.341000	-39.070	-302.68
97.361000	-38.644	-299.33
97.381000	-38.290	-296.83
97.401000	-38.636	-299.62
97.421000	-39.096	-303.12
97.441000	-39.250	-304.08
97.461000	-39.378	-305.22
97.481000	-39.288	-304.53
97.501000	-38.901	-301.23
97.521000	-38.335	-296.37
97.541000	-38.037	-294.05
97.561000	-38.395	-296.46
97.581000	-38.701	-298.60
97.601000	-38.618	-298.72
97.621000	-38.577	-298.87
97.641000	-38.123	-295.28
97.661000	-37.236	-288.08
97.681000	-36.937	-285.60
97.701000	-37.282	-288.30
97.721000	-37.797	-292.38
97.741000	-38.337	-296.93
97.761000	-38.539	-298.68
97.781000	-38.379	-297.17
97.801000	-38.170	-295.29
97.821000	-38.254	-296.11
97.841000	-38.167	-295.52
97.861000	-38.173	-295.84
97.881000	-37.899	-293.65
97.901000	-38.046	-294.57
97.921000	-37.950	-293.66
97.941000	-37.617	-291.01
97.961000	-37.458	-290.28
97.981000	-37.290	-288.71
98.001000	-36.934	-286.82
98.021000	-37.234	-288.42
98.041000	-37.167	-288.15
98.061000	-37.425	-290.51
98.081000	-37.243	-288.90
98.101000	-37.443	-290.43
98.121000	-37.404	-290.49
98.141000	-36.896	-286.49
98.161000	-37.758	-292.56
98.181000	-38.523	-298.74
98.201000	-39.379	-305.83
98.221000	-39.099	-303.61
98.241000	-38.551	-298.73
98.261000	-38.805	-300.98
98.281000	-38.323	-297.01
98.301000	-37.541	-291.03
98.321000	-37.494	-290.54
98.341000	-38.376	-296.61
98.361000	-38.485	-297.02
98.381000	-38.072	-293.97
98.401000	-37.758	-292.09
98.421000	-37.714	-291.76
98.441000	-37.892	-293.01
98.461000	-38.344	-297.17
98.481000	-38.170	-295.61
98.501000	-37.946	-293.19
98.521000	-38.466	-297.16
98.541000	-38.487	-297.67
98.561000	-38.618	-298.94
98.581000	-38.803	-300.19
98.601000	-39.530	-306.31
98.621000	-39.485	-306.15
98.641000	-38.974	-301.81
98.661000	-39.107	-302.85
98.681000	-38.548	-298.89
98.701000	-38.184	-296.02
98.721000	-38.341	-296.50
98.741000	-38.071	-294.94
98.761000	-38.400	-296.42
98.781000	-38.384	-296.94
98.801000	-38.408	-297.06
98.821000	-38.380	-296.97
98.841000	-37.930	-293.03
98.861000	-38.557	-297.16
98.881000	-39.129	-301.60
98.901000	-39.186	-302.31
98.921000	-38.993	-301.19
98.941000	-38.433	-297.16
98.961000	-38.188	-295.27
98.981000	-38.413	-296.96
99.001000	-38.524	-297.57
99.021000	-38.955	-301.02
99.041000	-39.184	-302.82
99.061000	-38.299	-295.87
99.081000	-37.808	-291.96
99.101000	-38.051	-293.44
99.121000	-38.306	-295.26
99.141000	-38.340	-295.55
99.161000	-38.324	-295.85
99.181000	-38.356	-296.19
99.201000	-38.484	-297.17
99.221000	-38.308	-295.87
99.241000	-38.515	-297.36
99.261000	-38.505	-297.59
99.281000	-38.386	-296.59
99.301000	-38.340	-295.65
99.321000	-38.132	-294.05
99.341000	-38.209	-294.61
99.361000	-38.461	-296.82
99.381000	-38.431	-296.58
99.401000	-38.084	-293.61
99.421000	-37.821	-291.44
99.441000	-37.922	-292.12
99.461000	-38.098	-293.77
99.481000	-38.037	-293.74
99.501000	-37.638	-290.62
99.521000	-37.625	-290.52
99.541000	-38.266	-295.35
99.561000	-38.414	-296.73
99.581000	-37.883	-292.65
99.601000	-37.595	-290.54
99.621000	-38.019	-293.41
99.641000	-37.366	-288.18
99.661000	-37.785	-290.89
99.681000	-38.239	-295.28
99.701000	-37.764	-291.59
99.721000	-37.688	-290.95
99.741000	-37.551	-289.81
99.761000	-36.666	-282.74
99.781000	-35.976	-277.35
99.801000	-36.219	-279.13
99.821000	-36.660	-282.38
99.841000	-37.248	-287.33
99.861000	-37.784	-291.83
99.881000	-38.074	-294.27
99.901000	-38.024	-293.62
99.921000	-37.815	-291.94
99.941000	-38.291	-296.28
99.961000	-38.408	-296.86
99.981000	-37.943	-293.31
100.001000	-38.027	-293.93
100.021000	-38.648	-298.95
100.041000	-38.698	-299.80
100.061000	-38.923	-300.86
100.081000	-38.718	-299.23
100.101000	-38.497	-297.39
100.121000	-38.164	-295.02
100.141000	-37.856	-292.50
100.161000	-37.730	-291.59
100.181000	-37.794	-292.13
100.201000	-37.804	-291.93
100.221000	-37.876	-292.70
100.241000	-38.351	-296.86
100.261000	-38.219	-295.74
100.281000	-37.487	-290.24
100.301000	-37.435	-289.60
100.321000	-37.602	-290.40
100.341000	-37.659	-291.17
100.361000	-37.805	-292.56
100.381000	-38.009	-293.73
100.401000	-38.032	-293.93
100.421000	-38.504	-297.07
100.441000	-38.796	-299.02
100.461000	-38.941	-300.07
100.481000	-39.006	-300.96
100.501000	-38.393	-296.18
100.521000	-38.034	-293.38
100.541000	-38.083	-293.94
100.561000	-38.489	-296.87
100.581000	-37.922	-292.60
100.601000	-37.300	-287.67
100.621000	-37.910	-292.26
100.641000	-37.871	-292.81
100.661000	-38.156	-294.67
100.681000	-38.223	-295.34
100.701000	-38.516	-297.52
100.721000	-38.374	-296.21
100.741000	-38.262	-295.62
100.761000	-38.147	-294.56
100.781000	-37.277	-287.61
100.801000	-37.542	-290.03
100.821000	-37.854	-292.22
100.841000	-37.955	-292.87
100.861000	-37.832	-291.91
100.881000	-37.533	-289.79
100.901000	-37.804	-291.91
100.921000	-38.181	-294.93
100.941000	-38.028	-293.93
100.961000	-38.142	-295.01
100.981000	-38.368	-296.69
101.001000	-38.099	-294.68
101.021000	-38.176	-295.23
101.041000	-37.853	-292.37
101.061000	-37.841	-292.10
