Age_GICC05+AICC12	d18	dD
119.761000	-31.720	-244.71
119.781000	-31.833	-245.26
119.801000	-31.587	-243.93
119.821000	-31.941	-245.95
119.841000	-31.854	-244.85
119.861000	-30.624	-236.68
119.881000	-31.378	-241.80
119.901000	-32.109	-247.52
119.921000	-32.095	-247.57
119.941000	-31.412	-241.98
119.961000	-31.801	-244.86
119.981000	-31.456	-242.30
120.001000	-31.777	-244.90
120.021000	-31.638	-243.53
120.041000	-31.692	-244.00
120.061000	-31.239	-240.38
120.081000	-30.992	-239.54
120.101000	-31.710	-243.92
120.121000	-31.991	-245.92
120.141000	-32.097	-246.86
120.161000	-31.723	-244.16
120.181000	-31.996	-246.88
120.201000	-32.013	-246.64
120.221000	-31.637	-243.76
120.241000	-31.585	-243.28
120.261000	-31.394	-241.84
120.281000	-31.575	-243.13
120.301000	-31.695	-244.70
120.321000	-31.164	-239.98
120.341000	-31.093	-239.41
120.361000	-31.377	-242.40
120.381000	-31.065	-239.36
120.401000	-31.187	-240.64
120.421000	-31.180	-240.45
120.441000	-31.491	-242.43
120.461000	-31.450	-242.12
120.481000	-31.425	-242.15
120.501000	-31.066	-239.55
120.521000	-30.839	-237.28
120.541000	-30.935	-238.39
120.561000	-31.486	-242.39
120.581000	-30.475	-235.07
120.601000	-30.819	-236.66
120.621000	-31.146	-240.02
120.641000	-31.273	-240.19
120.661000	-31.158	-239.05
120.681000	-31.110	-238.56
120.701000	-31.373	-240.62
120.721000	-31.392	-241.21
120.741000	-31.259	-240.46
120.761000	-31.229	-240.16
120.781000	-31.223	-239.58
120.801000	-30.845	-237.15
120.821000	-30.779	-237.00
120.841000	-30.675	-235.89
120.861000	-31.024	-238.70
120.881000	-31.416	-241.62
120.901000	-31.278	-239.86
120.921000	-31.172	-239.05
120.941000	-31.041	-238.52
120.961000	-30.926	-237.16
120.981000	-31.420	-241.09
121.001000	-31.788	-244.36
121.021000	-31.287	-240.22
121.041000	-30.716	-235.88
121.061000	-30.874	-237.22
121.081000	-30.983	-237.99
121.101000	-31.395	-241.09
121.121000	-31.401	-240.81
121.141000	-31.244	-240.45
121.161000	-31.109	-240.17
121.181000	-31.608	-243.30
121.201000	-31.804	-244.55
121.221000	-31.587	-243.25
121.241000	-31.397	-241.95
121.261000	-31.675	-243.93
121.281000	-31.369	-241.27
121.301000	-31.389	-241.20
121.321000	-31.465	-241.62
121.341000	-32.028	-246.56
121.361000	-31.851	-245.91
121.381000	-31.665	-244.13
121.401000	-31.519	-242.71
121.421000	-31.383	-241.34
121.441000	-31.406	-242.28
121.461000	-31.835	-245.21
121.481000	-31.979	-246.33
121.501000	-32.067	-246.76
121.521000	-31.806	-245.31
121.541000	-31.615	-243.82
121.561000	-31.315	-241.13
121.581000	-31.403	-241.74
121.601000	-32.005	-246.63
121.621000	-31.991	-247.18
121.641000	-32.161	-248.19
121.661000	-32.211	-248.28
121.681000	-32.031	-246.83
121.701000	-31.452	-242.51
121.721000	-31.639	-243.80
121.741000	-31.533	-242.67
121.761000	-31.866	-245.17
121.781000	-31.465	-242.24
121.801000	-31.329	-240.59
121.821000	-31.474	-242.74
121.841000	-31.575	-243.15
121.861000	-31.391	-241.82
121.881000	-30.896	-238.18
121.901000	-31.130	-240.78
121.921000	-31.027	-238.52
121.941000	-31.229	-240.17
121.961000	-31.341	-241.25
121.981000	-31.683	-244.29
122.001000	-31.748	-245.20
122.021000	-31.915	-246.15
122.041000	-31.647	-244.36
122.061000	-31.665	-244.39
122.081000	-31.943	-246.33
122.101000	-31.589	-243.63
122.121000	-31.160	-239.89
122.141000	-30.990	-238.62
122.161000	-31.220	-240.49
122.181000	-31.469	-243.00
122.201000	-31.474	-242.79
122.221000	-31.141	-239.89
122.241000	-31.017	-239.42
122.261000	-31.462	-242.99
122.281000	-31.539	-243.05
122.301000	-31.660	-244.26
122.321000	-31.398	-241.99
122.341000	-31.127	-240.08
122.361000	-31.755	-245.27
122.381000	-31.481	-243.11
122.401000	-31.302	-241.55
122.421000	-31.511	-243.04
122.441000	-31.575	-243.93
122.461000	-31.512	-243.55
122.481000	-31.437	-242.81
122.501000	-31.325	-241.51
122.521000	-31.450	-242.50
122.541000	-31.467	-242.62
122.561000	-31.483	-242.58
122.581000	-31.350	-241.12
122.601000	-30.973	-238.69
122.621000	-31.250	-241.50
122.641000	-31.189	-240.55
122.661000	-31.381	-241.77
122.681000	-31.404	-242.50
122.701000	-31.672	-244.02
122.721000	-31.163	-240.16
122.741000	-31.394	-241.75
122.761000	-31.200	-240.86
122.781000	-31.521	-242.75
122.801000	-31.507	-242.87
122.821000	-31.613	-243.75
122.841000	-31.387	-243.22
122.861000	-31.791	-245.37
122.881000	-31.525	-242.91
122.901000	-31.431	-242.04
122.921000	-31.351	-241.07
122.941000	-31.273	-240.67
122.961000	-31.153	-240.69
122.981000	-31.714	-244.30
123.001000	-31.576	-243.69
123.021000	-31.632	-243.53
123.041000	-31.745	-244.39
123.061000	-31.665	-244.18
123.081000	-31.600	-243.23
123.101000	-31.184	-240.19
123.121000	-30.766	-237.11
123.141000	-30.903	-237.56
123.161000	-30.898	-238.38
123.181000	-31.231	-240.45
123.201000	-31.320	-241.56
123.221000	-31.552	-243.29
123.241000	-31.588	-243.51
123.261000	-31.617	-243.68
123.281000	-31.508	-243.50
123.301000	-31.302	-241.24
123.321000	-31.341	-241.41
123.341000	-31.462	-242.81
123.361000	-31.470	-242.33
123.381000	-31.116	-240.25
123.401000	-31.523	-243.24
123.421000	-31.453	-241.89
123.441000	-31.107	-239.30
123.461000	-31.250	-239.94
123.481000	-31.337	-241.13
123.501000	-31.434	-241.80
123.521000	-31.523	-242.96
123.541000	-31.830	-244.61
123.561000	-31.618	-243.87
123.581000	-31.123	-239.69
123.601000	-30.853	-237.20
123.621000	-30.713	-236.62
123.641000	-30.889	-237.64
123.661000	-31.060	-239.25
123.681000	-31.217	-240.61
123.701000	-31.493	-242.21
123.721000	-31.092	-239.66
123.741000	-31.035	-239.02
123.761000	-30.876	-237.90
123.781000	-30.701	-236.51
123.801000	-30.692	-236.24
123.821000	-30.908	-237.88
123.841000	-30.971	-238.71
123.861000	-31.062	-239.54
123.881000	-30.870	-238.10
123.901000	-30.662	-236.74
123.921000	-30.756	-237.30
123.941000	-31.093	-239.31
123.961000	-31.255	-240.45
123.981000	-31.051	-240.06
124.001000	-30.888	-238.32
124.021000	-31.116	-239.49
124.041000	-31.115	-239.57
124.061000	-31.162	-240.23
124.081000	-31.357	-242.04
124.101000	-31.614	-243.46
124.121000	-31.623	-243.97
124.141000	-31.504	-243.16
124.161000	-31.372	-242.19
124.181000	-31.367	-242.26
124.201000	-31.483	-242.90
124.221000	-31.484	-242.57
124.241000	-31.269	-241.17
124.261000	-31.188	-239.98
124.281000	-30.680	-236.86
124.301000	-30.412	-234.69
124.321000	-30.465	-234.13
124.341000	-30.528	-234.18
124.361000	-30.547	-234.21
124.381000	-30.528	-234.36
124.401000	-30.528	-234.94
124.421000	-30.673	-235.93
124.441000	-30.835	-236.85
124.461000	-30.738	-236.54
124.481000	-30.777	-236.64
124.501000	-30.709	-236.35
124.521000	-30.716	-236.50
124.541000	-30.931	-238.42
124.561000	-31.022	-238.93
124.581000	-30.865	-237.58
124.601000	-30.713	-236.63
124.621000	-30.882	-237.90
124.641000	-31.244	-240.54
124.661000	-31.181	-240.39
124.681000	-31.061	-239.39
124.701000	-30.924	-238.16
124.721000	-30.879	-237.61
124.741000	-30.955	-237.99
124.761000	-31.078	-238.82
124.781000	-30.964	-238.18
124.801000	-30.871	-237.51
124.821000	-31.006	-238.63
124.841000	-31.411	-241.85
124.861000	-31.871	-245.11
124.881000	-31.722	-244.13
124.901000	-31.528	-242.65
124.921000	-31.295	-240.95
124.941000	-31.012	-239.12
124.961000	-30.964	-238.91
124.981000	-31.043	-239.53
125.001000	-31.132	-240.18
125.021000	-31.178	-240.46
125.041000	-31.195	-240.36
125.061000	-31.216	-240.28
125.081000	-31.016	-239.27
125.101000	-30.832	-238.36
125.121000	-31.216	-239.93
125.141000	-31.325	-240.84
125.161000	-31.232	-240.95
125.181000	-31.177	-241.07
125.201000	-31.468	-242.34
125.221000	-31.576	-243.04
125.241000	-31.563	-243.75
125.261000	-31.614	-244.44
125.281000	-31.824	-245.13
125.301000	-31.996	-245.92
125.321000	-31.900	-245.39
125.341000	-31.546	-243.11
125.361000	-31.138	-240.14
125.381000	-31.070	-238.79
125.401000	-30.815	-237.66
125.421000	-30.791	-237.67
125.441000	-30.873	-238.09
125.461000	-30.967	-238.53
125.481000	-31.006	-238.94
125.501000	-31.037	-239.43
125.521000	-30.998	-239.18
125.541000	-30.999	-239.14
125.561000	-31.078	-239.70
125.581000	-31.201	-240.64
125.601000	-31.346	-241.53
125.621000	-31.261	-240.88
125.641000	-31.260	-240.67
125.661000	-31.289	-240.90
125.681000	-31.207	-240.74
125.701000	-31.109	-239.73
125.721000	-31.174	-240.36
125.741000	-31.180	-240.24
125.761000	-31.026	-239.51
125.781000	-30.919	-238.85
125.801000	-30.930	-238.65
125.821000	-30.986	-238.97
125.841000	-31.219	-240.13
125.861000	-31.155	-240.24
125.881000	-30.772	-237.74
125.901000	-31.066	-239.16
125.921000	-31.124	-240.24
125.941000	-31.300	-241.42
125.961000	-31.121	-240.09
125.981000	-30.812	-238.38
126.001000	-30.785	-238.21
126.021000	-31.106	-239.56
126.041000	-31.151	-239.68
126.061000	-31.164	-239.79
126.081000	-31.168	-240.35
126.101000	-31.228	-240.79
126.121000	-31.090	-240.54
126.141000	-31.281	-241.73
126.161000	-31.331	-241.35
126.181000	-31.093	-239.43
126.201000	-30.950	-238.28
126.221000	-31.081	-239.13
126.241000	-31.160	-240.74
126.261000	-31.151	-240.34
126.281000	-30.863	-237.69
126.301000	-30.814	-237.66
126.321000	-31.006	-239.41
126.341000	-31.256	-240.77
126.361000	-31.250	-240.68
126.381000	-31.362	-241.51
126.401000	-31.338	-241.31
126.421000	-31.240	-240.64
126.441000	-31.318	-241.23
126.461000	-31.572	-243.03
126.481000	-31.639	-243.83
126.501000	-31.645	-243.56
126.521000	-31.579	-243.03
126.541000	-31.640	-243.87
126.561000	-31.720	-244.53
126.581000	-31.693	-244.54
126.601000	-31.537	-243.47
126.621000	-31.714	-244.62
126.641000	-31.561	-243.26
126.661000	-31.611	-243.54
126.681000	-31.551	-243.18
126.701000	-30.871	-239.79
126.721000	-31.464	-242.39
126.741000	-31.273	-241.11
126.761000	-31.042	-238.79
126.781000	-31.558	-244.07
126.801000	-31.937	-246.46
126.821000	-31.722	-244.58
126.841000	-31.641	-243.64
126.861000	-31.488	-242.62
126.881000	-31.145	-240.30
126.901000	-30.991	-239.35
126.921000	-31.450	-241.69
126.941000	-32.138	-247.49
126.961000	-31.520	-242.96
126.981000	-31.706	-244.64
127.001000	-31.499	-243.57
127.021000	-31.885	-245.97
127.041000	-31.928	-245.48
127.061000	-31.755	-244.67
127.081000	-31.544	-243.15
127.101000	-31.798	-244.78
127.121000	-31.239	-241.69
127.141000	-31.656	-243.77
127.161000	-31.462	-242.93
127.181000	-30.639	-238.67
127.201000	-31.706	-244.05
127.221000	-31.702	-244.12
127.241000	-31.876	-245.17
127.261000	-31.427	-241.85
127.281000	-31.768	-244.90
127.301000	-32.296	-249.39
127.321000	-31.839	-245.58
127.341000	-32.511	-250.59
127.361000	-32.652	-252.56
127.381000	-32.487	-250.88
127.401000	-32.678	-252.04
127.421000	-32.943	-254.39
127.441000	-32.690	-253.47
127.461000	-32.613	-252.06
127.481000	-32.593	-251.72
127.501000	-32.759	-252.48
127.521000	-33.282	-256.88
127.541000	-33.087	-255.78
127.561000	-32.270	-248.74
127.581000	-32.745	-252.89
127.601000	-33.092	-255.53
127.621000	-33.021	-254.92
127.641000	-33.320	-256.98
127.661000	-33.163	-255.36
127.681000	-32.998	-254.53
127.701000	-32.899	-253.88
127.721000	-32.756	-253.04
127.741000	-33.097	-255.05
127.761000	-33.175	-256.37
127.781000	-33.086	-255.05
127.801000	-32.959	-254.43
127.821000	-33.031	-254.77
127.841000	-33.531	-258.65
127.861000	-33.667	-260.14
127.881000	-33.876	-261.63
127.901000	-34.360	-265.04
127.921000	-34.294	-264.38
127.941000	-34.134	-263.18
127.961000	-33.949	-261.86
127.981000	-33.822	-260.30
128.001000	-33.974	-262.62
128.021000	-33.833	-261.31
128.041000	-33.681	-259.89
128.061000	-33.560	-259.92
128.081000	-33.496	-259.42
128.101000	-33.463	-258.59
128.121000	-33.364	-258.32
128.141000	-33.573	-258.96
128.161000	-33.941	-262.19
128.181000	-33.749	-261.44
128.201000	-33.404	-258.66
128.221000	-33.633	-260.18
128.241000	-33.834	-262.68
128.261000	-33.783	-262.19
128.281000	-33.610	-260.80
128.301000	-33.836	-261.51
128.321000	-33.608	-260.09
128.341000	-33.672	-260.49
128.361000	-33.850	-261.35
128.381000	-33.695	-259.94
128.401000	-33.814	-260.77
128.421000	-34.194	-264.01
128.441000	-34.409	-265.89
128.461000	-33.868	-261.19
128.481000	-34.023	-263.04
128.501000	-34.182	-263.96
128.521000	-34.031	-262.90
128.541000	-34.078	-263.77
128.561000	-34.380	-265.97
128.581000	-34.767	-268.07
128.601000	-34.504	-266.79
128.621000	-34.210	-264.92
128.641000	-34.170	-264.54
128.661000	-34.073	-263.60
128.681000	-34.158	-264.07
128.701000	-34.770	-268.81
128.721000	-34.819	-269.57
128.741000	-34.629	-268.76
128.761000	-34.956	-270.56
128.781000	-34.978	-270.91
128.801000	-35.202	-272.45
128.821000	-35.154	-271.96
128.841000	-34.887	-270.73
128.861000	-35.008	-271.28
128.881000	-34.729	-269.31
128.901000	-34.966	-271.11
128.921000	-35.223	-272.90
128.941000	-35.219	-273.37
128.961000	-35.124	-272.65
128.981000	-34.997	-272.14
129.001000	-34.985	-271.91
129.021000	-35.016	-272.16
129.041000	-35.203	-273.84
129.061000	-35.193	-273.48
129.081000	-35.480	-275.71
129.101000	-35.582	-276.75
129.121000	-35.202	-274.15
129.141000	-35.609	-277.05
129.161000	-35.241	-274.48
129.181000	-35.098	-273.08
129.201000	-35.318	-274.78
129.221000	-35.284	-274.44
129.241000	-35.601	-277.22
